,Positive,Neutral,Negative
1454,0.07783408,0.9119775,0.010188289
1455,0.13268225,0.8634355,0.0038820903
1456,0.023815436,0.3221703,0.6540143
1457,0.93905944,0.055728626,0.0052118963
1458,0.6026127,0.38980585,0.007581535
1459,0.031672094,0.25454953,0.71377844
1460,0.04730644,0.30000216,0.6526915
1461,0.107669115,0.88400865,0.0083221905
1462,0.93905944,0.055728626,0.0052118963
1463,0.049108606,0.28962815,0.66126317
1464,0.10336448,0.89144343,0.00519198
1465,0.14324677,0.8440156,0.012737535
1466,0.049108606,0.28962815,0.66126317
1467,0.37748647,0.55564314,0.06687041
1468,0.049108606,0.28962815,0.66126317
1469,0.511477,0.44840625,0.040116657
1470,0.049108606,0.28962815,0.66126317
1471,0.93905944,0.055728626,0.0052118963
1472,0.37748647,0.55564314,0.06687041
1473,0.04406395,0.57723737,0.3786988
1474,0.93905944,0.055728626,0.0052118963
1475,0.3696609,0.6260672,0.004271849
1476,0.2969024,0.69881856,0.004278968
1477,0.93905944,0.055728626,0.0052118963
1478,0.60491925,0.38743767,0.007643145
1479,0.33471107,0.6560787,0.009210357
1480,0.10450313,0.88033617,0.015160598
1481,0.511477,0.44840625,0.040116657
1482,0.37748647,0.55564314,0.06687041
1483,0.93905944,0.055728626,0.0052118963
1484,0.97652185,0.022341892,0.0011362601
1485,0.93905944,0.055728626,0.0052118963
1486,0.511477,0.44840625,0.040116657
1487,0.023440422,0.25151074,0.72504866
1488,0.93905944,0.055728626,0.0052118963
1489,0.03153981,0.28116336,0.68729687
1490,0.93905944,0.055728626,0.0052118963
1491,0.511477,0.44840625,0.040116657
1492,0.049108606,0.28962815,0.66126317
1493,0.049108606,0.28962815,0.66126317
1494,0.115415275,0.8759416,0.008643122
1495,0.37748647,0.55564314,0.06687041
1496,0.08390491,0.88832015,0.027774941
1497,0.1406052,0.8447564,0.01463839
1498,0.511477,0.44840625,0.040116657
1499,0.93905944,0.055728626,0.0052118963
1500,0.1341712,0.84935147,0.016477231
1501,0.511477,0.44840625,0.040116657
1502,0.93905944,0.055728626,0.0052118963
1503,0.049108606,0.28962815,0.66126317
1504,0.9677072,0.029878143,0.0024147276
1505,0.049108606,0.28962815,0.66126317
1506,0.049108606,0.28962815,0.66126317
1507,0.05964114,0.9262227,0.0141362455
1508,0.511477,0.44840625,0.040116657
1509,0.041628435,0.87926716,0.07910436
1510,0.017111067,0.20863037,0.77425855
1511,0.07009626,0.9108947,0.019009046
1512,0.511477,0.44840625,0.040116657
1513,0.5910956,0.40106368,0.007840696
1514,0.10392819,0.88635546,0.009716209
1515,0.93905944,0.055728626,0.0052118963
1516,0.049108606,0.28962815,0.66126317
1517,0.049108606,0.28962815,0.66126317
1518,0.93905944,0.055728626,0.0052118963
1519,0.93905944,0.055728626,0.0052118963
1520,0.07058527,0.3400201,0.5893946
1521,0.93905944,0.055728626,0.0052118963
1522,0.013909348,0.15604848,0.8300421
1523,0.1500647,0.8368298,0.013105466
1524,0.6081237,0.33494925,0.056927036
1525,0.0604421,0.20456167,0.7349962
1526,0.93905944,0.055728626,0.0052118963
1527,0.511477,0.44840625,0.040116657
1528,0.93905944,0.055728626,0.0052118963
1529,0.37748647,0.55564314,0.06687041
1530,0.511477,0.44840625,0.040116657
1531,0.18636125,0.3510719,0.46256685
1532,0.9501243,0.045382824,0.0044928384
1533,0.21368201,0.77742296,0.008894989
1534,0.29013214,0.7000267,0.0098412
1535,0.511477,0.44840625,0.040116657
1536,0.041628435,0.87926716,0.07910436
1537,0.92994153,0.066071935,0.003986532
1538,0.6069352,0.38540256,0.007662211
1539,0.043744035,0.6854743,0.27078164
1540,0.511477,0.44840625,0.040116657
1541,0.3696609,0.6260672,0.004271849
1542,0.20201099,0.7928266,0.005162395
1543,0.511477,0.44840625,0.040116657
1544,0.22244897,0.4843936,0.2931574
1545,0.14289948,0.8430382,0.014062238
1546,0.32212177,0.67472297,0.003155351
1547,0.09095623,0.83728284,0.07176089
1548,0.15123029,0.83005536,0.018714236
1549,0.20201099,0.7928266,0.005162395
1550,0.04406395,0.57723737,0.3786988
1551,0.036713343,0.60446554,0.35882112
1552,0.005526918,0.05236568,0.9421073
1553,0.9709337,0.026487995,0.0025783905
1554,0.23914541,0.73408514,0.026769476
1555,0.6116325,0.38074794,0.007619411
1556,0.511477,0.44840625,0.040116657
1557,0.093561366,0.882895,0.023543743
1558,0.511477,0.44840625,0.040116657
1559,0.7464398,0.23990674,0.013653467
1560,0.04406395,0.57723737,0.3786988
1561,0.9770199,0.020710606,0.0022693244
1562,0.04406395,0.57723737,0.3786988
1563,0.68110543,0.3140395,0.0048549525
1564,0.04406395,0.57723737,0.3786988
1565,0.91297346,0.081186496,0.0058401395
1566,0.019466806,0.91011006,0.07042316
1567,0.37748647,0.55564314,0.06687041
1568,0.060120467,0.9198492,0.020030223
1569,0.04406395,0.57723737,0.3786988
1570,0.04406395,0.57723737,0.3786988
1571,0.050888956,0.609405,0.33970594
1572,0.15496595,0.6186179,0.22641614
1573,0.29931158,0.66774505,0.03294334
1574,0.061676506,0.92916965,0.009153934
1575,0.511477,0.44840625,0.040116657
1576,0.511477,0.44840625,0.040116657
1577,0.3696609,0.6260672,0.004271849
1578,0.04313677,0.5396039,0.41725942
1579,0.6082482,0.38409516,0.007656699
1580,0.94101346,0.057600062,0.0013866004
1581,0.60319525,0.37525555,0.021549169
1582,0.096605726,0.88421553,0.019178871
1583,0.3696609,0.6260672,0.004271849
1584,0.21636565,0.7659367,0.01769761
1585,0.024950325,0.18726508,0.7877846
1586,0.3696609,0.6260672,0.004271849
1587,0.10030709,0.88956213,0.010130641
1588,0.348967,0.6447482,0.006284837
1589,0.13954173,0.8417211,0.018737184
1590,0.08326525,0.9031372,0.013597547
1591,0.967528,0.030228715,0.002243252
1592,0.7750522,0.22216716,0.0027805166
1593,0.7290592,0.25831383,0.012626978
1594,0.03301886,0.37154657,0.59543455
1595,0.17048316,0.44669083,0.38282603
1596,0.59631455,0.39555216,0.008133355
1597,0.010778258,0.28702742,0.7021944
1598,0.3381134,0.6362689,0.025617626
1599,0.06738829,0.911128,0.021483762
1600,0.3696609,0.6260672,0.004271849
1601,0.1137178,0.873688,0.012594278
1602,0.22643645,0.7473174,0.026246026
1603,0.028602771,0.30448556,0.6669117
1604,0.23062563,0.53732085,0.23205355
1605,0.063204676,0.7161856,0.22060966
1606,0.5793763,0.4161004,0.0045233937
1607,0.3696609,0.6260672,0.004271849
1608,0.59431744,0.3979995,0.007682944
1609,0.21500424,0.7741033,0.010892462
1610,0.27288938,0.6306769,0.09643358
1611,0.05151348,0.52284247,0.42564407
1612,0.3509988,0.6370243,0.011976916
1613,0.14382388,0.4203787,0.4357974
1614,0.046064943,0.9247374,0.029197427
1615,0.3696609,0.6260672,0.004271849
1616,0.12356144,0.8623017,0.014136879
1617,0.9709337,0.026487995,0.0025783905
1618,0.6876629,0.30768698,0.0046502054
1619,0.46387926,0.5304925,0.005628348
1620,0.9622183,0.035059992,0.0027218135
1621,0.27288938,0.6306769,0.09643358
1622,0.27288938,0.6306769,0.09643358
1623,0.27288938,0.6306769,0.09643358
1624,0.6080771,0.3841253,0.0077975355
1625,0.054966655,0.93111897,0.013914368
1626,0.9626084,0.034703728,0.0026879006
1627,0.27288938,0.6306769,0.09643358
1628,0.27288938,0.6306769,0.09643358
1629,0.171656,0.7425166,0.08582751
1630,0.27288938,0.6306769,0.09643358
1631,0.27288938,0.6306769,0.09643358
1632,0.27288938,0.6306769,0.09643358
1633,0.27288938,0.6306769,0.09643358
1634,0.27288938,0.6306769,0.09643358
1635,0.27288938,0.6306769,0.09643358
1636,0.27288938,0.6306769,0.09643358
1637,0.27288938,0.6306769,0.09643358
1638,0.26477578,0.6378724,0.09735177
1639,0.13215323,0.86345077,0.0043958914
1640,0.5706497,0.42142504,0.007925221
1641,0.067688406,0.90879595,0.023515621
1642,0.04699778,0.70512813,0.24787405
1643,0.5706497,0.42142504,0.007925221
1644,0.81018287,0.18212406,0.0076930546
1645,0.26477578,0.6378724,0.09735177
1646,0.43026686,0.56747276,0.0022603178
1647,0.26477578,0.6378724,0.09735177
1648,0.2581175,0.6395181,0.10236441
1649,0.2581175,0.6395181,0.10236441
1650,0.10438183,0.44561478,0.4500034
1651,0.2581175,0.6395181,0.10236441
1652,0.2581175,0.6395181,0.10236441
1653,0.2581175,0.6395181,0.10236441
1654,0.092158094,0.7827468,0.12509511
1655,0.2581175,0.6395181,0.10236441
1656,0.2581175,0.6395181,0.10236441
1657,0.2581175,0.6395181,0.10236441
1658,0.2581175,0.6395181,0.10236441
1659,0.2581175,0.6395181,0.10236441
1660,0.2581175,0.6395181,0.10236441
1661,0.15167938,0.836385,0.0119354455
1662,0.5269875,0.4634721,0.009540397
1663,0.1143063,0.87494075,0.010752935
1664,0.14408028,0.8386054,0.01731436
1665,0.054350004,0.2021993,0.7434509
1666,0.12900972,0.8555998,0.015390373
1667,0.14596806,0.8418168,0.012215235
1668,0.09796172,0.8842922,0.017746177
1669,0.12882818,0.8540724,0.01709933
1670,0.16817105,0.8212836,0.010545538
1671,0.18765554,0.80690134,0.00544324
1672,0.048970252,0.9271007,0.02392905
1673,0.12615399,0.85488135,0.018964605
1674,0.04699778,0.70512813,0.24787405
1675,0.07515894,0.91091883,0.01392226
1676,0.6561867,0.3409585,0.0028548006
1677,0.2581175,0.6395181,0.10236441
1678,0.2581175,0.6395181,0.10236441
1679,0.0749919,0.9079617,0.017046452
1680,0.2581175,0.6395181,0.10236441
1681,0.05783346,0.40646583,0.5357008
1682,0.25799215,0.6404592,0.10154862
1683,0.25395525,0.64158267,0.10446211
1684,0.3696609,0.6260672,0.004271849
1685,0.13215323,0.86345077,0.0043958914
1686,0.057218403,0.9032245,0.03955714
1687,0.25395525,0.64158267,0.10446211
1688,0.3696609,0.6260672,0.004271849
1689,0.25395525,0.64158267,0.10446211
1690,0.2593291,0.6404957,0.10017526
1691,0.2593291,0.6404957,0.10017526
1692,0.2593291,0.6404957,0.10017526
1693,0.054243926,0.75200725,0.19374865
1694,0.2593291,0.6404957,0.10017526
1695,0.2593291,0.6404957,0.10017526
1696,0.97486204,0.02246022,0.0026776947
1697,0.9790874,0.018010473,0.0029021339
1698,0.13655393,0.85296834,0.010477771
1699,0.13655393,0.85296834,0.010477771
1700,0.13655393,0.85296834,0.010477771
1701,0.76746696,0.22817509,0.00435804
1702,0.034760986,0.94734955,0.01788954
1703,0.038716804,0.8982225,0.06306069
1704,0.18403012,0.7959861,0.019983826
1705,0.15334508,0.83531,0.01134499
1706,0.049953155,0.9275444,0.022502525
1707,0.068350755,0.90806556,0.023583645
1708,0.46854767,0.3762606,0.15519175
1709,0.9155608,0.081123896,0.0033152134
1710,0.9250623,0.07288568,0.0020520065
1711,0.05184012,0.9294931,0.01866679
1712,0.17639387,0.809291,0.014315134
1713,0.04699778,0.70512813,0.24787405
1714,0.79439753,0.20058985,0.0050126542
1715,0.05299035,0.80576336,0.14124627
1716,0.06020089,0.92402804,0.015770957
1717,0.19035484,0.69535863,0.11428646
1718,0.79681784,0.1964173,0.0067648795
1719,0.13147795,0.8475948,0.020927262
1720,0.15167938,0.836385,0.0119354455
1721,0.04126635,0.6896441,0.26908955
1722,0.054966655,0.93111897,0.013914368
1723,0.24527217,0.6434981,0.11122975
1724,0.16817848,0.8220438,0.009777713
1725,0.060564514,0.5513178,0.38811764
1726,0.109311365,0.841712,0.04897662
1727,0.36234853,0.63034487,0.0073066866
1728,0.33471107,0.6560787,0.009210357
1729,0.120983265,0.8681976,0.010819087
1730,0.120983265,0.8681976,0.010819087
1731,0.24527217,0.6434981,0.11122975
1732,0.082626216,0.4387724,0.47860134
1733,0.081294246,0.88982546,0.028880289
1734,0.14596806,0.8418168,0.012215235
1735,0.16817105,0.8212836,0.010545538
1736,0.18765554,0.80690134,0.00544324
1737,0.3696609,0.6260672,0.004271849
1738,0.122357905,0.8624882,0.015153689
1739,0.05270856,0.88296175,0.06432967
1740,0.022405878,0.7366084,0.24098568
1741,0.04709797,0.4266679,0.52623415
1742,0.10877654,0.8378227,0.05340075
1743,0.046706036,0.9257465,0.027547352
1744,0.046706036,0.9257465,0.027547352
1745,0.08921021,0.8165682,0.09422159
1746,0.3696609,0.6260672,0.004271849
1747,0.24527217,0.6434981,0.11122975
1748,0.24527217,0.6434981,0.11122975
1749,0.5205587,0.4761001,0.0033412916
1750,0.24527217,0.6434981,0.11122975
1751,0.24527217,0.6434981,0.11122975
1752,0.24527217,0.6434981,0.11122975
1753,0.24527217,0.6434981,0.11122975
1754,0.24527217,0.6434981,0.11122975
1755,0.24527217,0.6434981,0.11122975
1756,0.6538389,0.31459457,0.031566516
1757,0.9762599,0.0210523,0.0026876468
1758,0.07783408,0.9119775,0.010188289
1759,0.24527217,0.6434981,0.11122975
1760,0.24527217,0.6434981,0.11122975
1761,0.24527217,0.6434981,0.11122975
1762,0.24527217,0.6434981,0.11122975
1763,0.24527217,0.6434981,0.11122975
1764,0.24527217,0.6434981,0.11122975
1765,0.24527217,0.6434981,0.11122975
1766,0.24527217,0.6434981,0.11122975
1767,0.24527217,0.6434981,0.11122975
1768,0.014141477,0.12725522,0.8586033
1769,0.24527217,0.6434981,0.11122975
1770,0.24527217,0.6434981,0.11122975
1771,0.9228063,0.074573405,0.0026201683
1772,0.24527217,0.6434981,0.11122975
1773,0.24527217,0.6434981,0.11122975
1774,0.24527217,0.6434981,0.11122975
1775,0.24527217,0.6434981,0.11122975
1776,0.24527217,0.6434981,0.11122975
1777,0.24527217,0.6434981,0.11122975
1778,0.7016102,0.29453945,0.00385039
1779,0.060562868,0.36046046,0.5789767
1780,0.07409901,0.9054497,0.02045115
1781,0.024510466,0.6348965,0.34059307
1782,0.24527217,0.6434981,0.11122975
1783,0.24527217,0.6434981,0.11122975
1784,0.8829321,0.114351384,0.0027164363
1785,0.24527217,0.6434981,0.11122975
1786,0.06268146,0.6840204,0.25329813
1787,0.3696609,0.6260672,0.004271849
1788,0.117765516,0.87142897,0.010805495
1789,0.096936464,0.8700054,0.033058155
1790,0.12245402,0.86383194,0.013713954
1791,0.3696609,0.6260672,0.004271849
1792,0.07829181,0.90716505,0.014543241
1793,0.43616518,0.5540831,0.009751698
1794,0.24527217,0.6434981,0.11122975
1795,0.07112409,0.75262934,0.17624652
1796,0.24859352,0.6340023,0.117404036
1797,0.24859352,0.6340023,0.117404036
1798,0.24859352,0.6340023,0.117404036
1799,0.24859352,0.6340023,0.117404036
1800,0.24859352,0.6340023,0.117404036
1801,0.24859352,0.6340023,0.117404036
1802,0.061176315,0.9231745,0.015648987
1803,0.3696609,0.6260672,0.004271849
1804,0.24859352,0.6340023,0.117404036
1805,0.24859352,0.6340023,0.117404036
1806,0.24859352,0.6340023,0.117404036
1807,0.25365663,0.6396676,0.10667579
1808,0.25365663,0.6396676,0.10667579
1809,0.9709337,0.026487995,0.0025783905
1810,0.25365663,0.6396676,0.10667579
1811,0.25365663,0.6396676,0.10667579
1812,0.25365663,0.6396676,0.10667579
1813,0.25365663,0.6396676,0.10667579
1814,0.25365663,0.6396676,0.10667579
1815,0.25365663,0.6396676,0.10667579
1816,0.25365663,0.6396676,0.10667579
1817,0.10844716,0.87526983,0.016283153
1818,0.25365663,0.6396676,0.10667579
1819,0.25365663,0.6396676,0.10667579
1820,0.25365663,0.6396676,0.10667579
1821,0.25365663,0.6396676,0.10667579
1822,0.3696609,0.6260672,0.004271849
1823,0.04699778,0.70512813,0.24787405
1824,0.26660427,0.63385457,0.09954118
1825,0.2545939,0.64049166,0.104914345
1826,0.2545939,0.64049166,0.104914345
1827,0.15439115,0.84194833,0.0036603932
1828,0.2545939,0.64049166,0.104914345
1829,0.2545939,0.64049166,0.104914345
1830,0.2545939,0.64049166,0.104914345
1831,0.2545939,0.64049166,0.104914345
1832,0.2545939,0.64049166,0.104914345
1833,0.2545939,0.64049166,0.104914345
1834,0.2545939,0.64049166,0.104914345
1835,0.2545939,0.64049166,0.104914345
1836,0.5019028,0.49299687,0.005100432
1837,0.3696609,0.6260672,0.004271849
1838,0.3696609,0.6260672,0.004271849
1839,0.2545939,0.64049166,0.104914345
1840,0.078384295,0.8881549,0.033460796
1841,0.2545939,0.64049166,0.104914345
1842,0.5075108,0.48803163,0.004457692
1843,0.26053184,0.63760215,0.10186594
1844,0.26053184,0.63760215,0.10186594
1845,0.8364513,0.16020942,0.0033393803
1846,0.26053184,0.63760215,0.10186594
1847,0.25745293,0.64242154,0.10012553
1848,0.25745293,0.64242154,0.10012553
1849,0.2615447,0.6403526,0.09810263
1850,0.02662207,0.8348322,0.1385458
1851,0.2615447,0.6403526,0.09810263
1852,0.2615447,0.6403526,0.09810263
1853,0.2615447,0.6403526,0.09810263
1854,0.2615447,0.6403526,0.09810263
1855,0.2615447,0.6403526,0.09810263
1856,0.2615447,0.6403526,0.09810263
1857,0.2615447,0.6403526,0.09810263
1858,0.15167938,0.836385,0.0119354455
1859,0.24506326,0.6491548,0.10578195
1860,0.24506326,0.6491548,0.10578195
1861,0.80275625,0.19484028,0.002403394
1862,0.24506326,0.6491548,0.10578195
1863,0.2504934,0.64633036,0.103176154
1864,0.2397342,0.655156,0.10510974
1865,0.2397342,0.655156,0.10510974
1866,0.2397342,0.655156,0.10510974
1867,0.2397342,0.655156,0.10510974
1868,0.2397342,0.655156,0.10510974
1869,0.2397342,0.655156,0.10510974
1870,0.2397342,0.655156,0.10510974
1871,0.10837545,0.8851891,0.006435479
1872,0.2397342,0.655156,0.10510974
1873,0.2397342,0.655156,0.10510974
1874,0.49546704,0.4859985,0.018534316
1875,0.91297346,0.081186496,0.0058401395
1876,0.25053927,0.64468867,0.10477221
1877,0.038716804,0.8982225,0.06306069
1878,0.25053927,0.64468867,0.10477221
1879,0.25053927,0.64468867,0.10477221
1880,0.25053927,0.64468867,0.10477221
1881,0.036951393,0.9032839,0.059764758
1882,0.25053927,0.64468867,0.10477221
1883,0.25053927,0.64468867,0.10477221
1884,0.04139441,0.9157185,0.042887244
1885,0.020124208,0.2888165,0.69105935
1886,0.14596806,0.8418168,0.012215235
1887,0.033857152,0.40151015,0.5646327
1888,0.25053927,0.64468867,0.10477221
1889,0.25053927,0.64468867,0.10477221
1890,0.12245402,0.86383194,0.013713954
1891,0.16817105,0.8212836,0.010545538
1892,0.25053927,0.64468867,0.10477221
1893,0.18765554,0.80690134,0.00544324
1894,0.25053927,0.64468867,0.10477221
1895,0.09130121,0.891668,0.017030774
1896,0.25053927,0.64468867,0.10477221
1897,0.19996692,0.79114413,0.0088888835
1898,0.25053927,0.64468867,0.10477221
1899,0.04699778,0.70512813,0.24787405
1900,0.25053927,0.64468867,0.10477221
1901,0.062195554,0.91891086,0.018893464
1902,0.25053927,0.64468867,0.10477221
1903,0.25053927,0.64468867,0.10477221
1904,0.15334508,0.83531,0.01134499
1905,0.25053927,0.64468867,0.10477221
1906,0.25053927,0.64468867,0.10477221
1907,0.25053927,0.64468867,0.10477221
1908,0.25053927,0.64468867,0.10477221
1909,0.25053927,0.64468867,0.10477221
1910,0.25053927,0.64468867,0.10477221
1911,0.25053927,0.64468867,0.10477221
1912,0.25053927,0.64468867,0.10477221
1913,0.25053927,0.64468867,0.10477221
1914,0.25053927,0.64468867,0.10477221
1915,0.062195554,0.91891086,0.018893464
1916,0.25053927,0.64468867,0.10477221
1917,0.25053927,0.64468867,0.10477221
1918,0.25053927,0.64468867,0.10477221
1919,0.25053927,0.64468867,0.10477221
1920,0.25053927,0.64468867,0.10477221
1921,0.3332949,0.6116064,0.055098698
1922,0.76746696,0.22817509,0.00435804
1923,0.25053927,0.64468867,0.10477221
1924,0.25053927,0.64468867,0.10477221
1925,0.25053927,0.64468867,0.10477221
1926,0.25053927,0.64468867,0.10477221
1927,0.25053927,0.64468867,0.10477221
1928,0.25053927,0.64468867,0.10477221
1929,0.7550031,0.23655657,0.008440212
1930,0.25053927,0.64468867,0.10477221
1931,0.12627667,0.8218538,0.051869445
1932,0.25053927,0.64468867,0.10477221
1933,0.26226968,0.63053125,0.107199095
1934,0.07783408,0.9119775,0.010188289
1935,0.054944035,0.89596355,0.049092423
1936,0.27810922,0.6246509,0.09723992
1937,0.27810922,0.6246509,0.09723992
1938,0.27810922,0.6246509,0.09723992
1939,0.50194347,0.4909597,0.0070968694
1940,0.27810922,0.6246509,0.09723992
1941,0.27810922,0.6246509,0.09723992
1942,0.3147463,0.6760577,0.009196078
1943,0.27810922,0.6246509,0.09723992
1944,0.93770766,0.058566865,0.003725383
1945,0.049953155,0.9275444,0.022502525
1946,0.27810922,0.6246509,0.09723992
1947,0.27810922,0.6246509,0.09723992
1948,0.15167938,0.836385,0.0119354455
1949,0.27810922,0.6246509,0.09723992
1950,0.015269002,0.2267413,0.7579895
1951,0.27810922,0.6246509,0.09723992
1952,0.27810922,0.6246509,0.09723992
1953,0.2926221,0.6973244,0.010053587
1954,0.27810922,0.6246509,0.09723992
1955,0.04618457,0.76387835,0.18993708
1956,0.27810922,0.6246509,0.09723992
1957,0.068350755,0.90806556,0.023583645
1958,0.14596806,0.8418168,0.012215235
1959,0.16817105,0.8212836,0.010545538
1960,0.27810922,0.6246509,0.09723992
1961,0.18765554,0.80690134,0.00544324
1962,0.27810922,0.6246509,0.09723992
1963,0.27810922,0.6246509,0.09723992
1964,0.07057749,0.89315003,0.03627247
1965,0.27810922,0.6246509,0.09723992
1966,0.043084733,0.77610373,0.18081155
1967,0.27810922,0.6246509,0.09723992
1968,0.27810922,0.6246509,0.09723992
1969,0.27810922,0.6246509,0.09723992
1970,0.27810922,0.6246509,0.09723992
1971,0.6768712,0.3089143,0.014214566
1972,0.08300952,0.9083097,0.008680903
1973,0.27810922,0.6246509,0.09723992
1974,0.7401626,0.25065482,0.009182598
1975,0.27810922,0.6246509,0.09723992
1976,0.25563377,0.63530034,0.10906583
1977,0.25563377,0.63530034,0.10906583
1978,0.9770199,0.020710606,0.0022693244
1979,0.25563377,0.63530034,0.10906583
1980,0.25563377,0.63530034,0.10906583
1981,0.25563377,0.63530034,0.10906583
1982,0.80133736,0.19534883,0.0033137752
1983,0.25563377,0.63530034,0.10906583
1984,0.03492532,0.6420963,0.32297838
1985,0.25563377,0.63530034,0.10906583
1986,0.11907591,0.8716007,0.009323566
1987,0.25563377,0.63530034,0.10906583
1988,0.25563377,0.63530034,0.10906583
1989,0.23323376,0.76296115,0.0038050453
1990,0.25563377,0.63530034,0.10906583
1991,0.25563377,0.63530034,0.10906583
1992,0.25563377,0.63530034,0.10906583
1993,0.08300952,0.9083097,0.008680903
1994,0.25563377,0.63530034,0.10906583
1995,0.12597838,0.86042655,0.013595019
1996,0.25563377,0.63530034,0.10906583
1997,0.05995827,0.9224475,0.017594041
1998,0.11617919,0.8222841,0.061536692
1999,0.04349187,0.9314045,0.025103828
2000,0.08300952,0.9083097,0.008680903
2001,0.13953438,0.81283474,0.04763093
2002,0.18071586,0.81370413,0.005579906
2003,0.213451,0.76013666,0.026412353
2004,0.04699778,0.70512813,0.24787405
2005,0.22643645,0.7473174,0.026246026
2006,0.04699778,0.70512813,0.24787405
2007,0.06370007,0.91516167,0.021138225
2008,0.017326375,0.32191175,0.66076195
2009,0.15993157,0.8274168,0.012651609
2010,0.04699778,0.70512813,0.24787405
2011,0.9321991,0.062741324,0.0050594276
2012,0.0688583,0.81771034,0.11343128
2013,0.5406208,0.45286682,0.0065123383
2014,0.08856016,0.9019707,0.009469056
2015,0.3822525,0.606452,0.011295419
2016,0.04699778,0.70512813,0.24787405
2017,0.12765706,0.8590017,0.0133411735
2018,0.97763884,0.019498141,0.0028630127
2019,0.05785441,0.8661268,0.076018766
2020,0.04699778,0.70512813,0.24787405
2021,0.1017379,0.8166338,0.08162827
2022,0.009846363,0.2692017,0.7209519
2023,0.2608832,0.73183405,0.0072827064
2024,0.10098813,0.5512977,0.34771436
2025,0.14186567,0.55806315,0.30007106
2026,0.6917594,0.30388102,0.0043596346
2027,0.045032643,0.9370908,0.01787651
2028,0.21068585,0.78363484,0.005679323
2029,0.03890929,0.9410757,0.020014968
2030,0.17463467,0.82193965,0.0034255371
2031,0.081327006,0.9046753,0.013997667
2032,0.13805962,0.851301,0.010639434
2033,0.3104493,0.680684,0.008866791
2034,0.23678668,0.76013166,0.0030815064
2035,0.2264786,0.6265977,0.14692365
2036,0.62582594,0.36433145,0.009842613
2037,0.45590404,0.5408381,0.0032578649
2038,0.28802264,0.70076585,0.011211565
2039,0.90070164,0.09510171,0.0041964916
2040,0.060562868,0.36046046,0.5789767
2041,0.9709337,0.026487995,0.0025783905
2042,0.060562868,0.36046046,0.5789767
2043,0.059930656,0.92089474,0.019174673
2044,0.032072663,0.6155607,0.3523666
2045,0.93770766,0.058566865,0.003725383
2046,0.04471285,0.50353116,0.45175606
2047,0.11433672,0.8075537,0.078109525
2048,0.68886936,0.30816278,0.0029679257
2049,0.09624204,0.8968124,0.006945636
2050,0.069424756,0.90967375,0.020901592
2051,0.069424756,0.90967375,0.020901592
2052,0.03055391,0.712027,0.257419
2053,0.08176839,0.8906971,0.027534429
2054,0.106945165,0.87688273,0.016172037
2055,0.8898471,0.10162117,0.008531831
2056,0.22638953,0.7685544,0.0050561
2057,0.7151216,0.28045326,0.0044249617
2058,0.13809073,0.8432274,0.018681835
2059,0.048295636,0.92861927,0.023085074
2060,0.3181984,0.6749384,0.0068631265
2061,0.086890616,0.901491,0.011618348
2062,0.06256742,0.91353196,0.023900742
2063,0.04699778,0.70512813,0.24787405
2064,0.04699778,0.70512813,0.24787405
2065,0.102438845,0.88173676,0.015824214
2066,0.11181571,0.87830216,0.009882017
2067,0.1046831,0.74858713,0.14672977
2068,0.07313034,0.89143157,0.03543807
2069,0.12603329,0.8601438,0.01382297
2070,0.12390644,0.86387193,0.012221597
2071,0.06557269,0.44702685,0.48740044
2072,0.10336922,0.4523626,0.44426817
2073,0.4444307,0.5402782,0.015291093
2074,0.026427584,0.8987926,0.074779704
2075,0.3181984,0.6749384,0.0068631265
2076,0.6768353,0.31390843,0.009256359
2077,0.060775038,0.6158853,0.32333958
2078,0.8938062,0.10038105,0.005812745
2079,0.04699778,0.70512813,0.24787405
2080,0.3025863,0.6853501,0.012063493
2081,0.5589847,0.42682102,0.014194347
2082,0.047628887,0.39953867,0.5528324
2083,0.9709337,0.026487995,0.0025783905
2084,0.3349878,0.6581298,0.006882311
2085,0.9709337,0.026487995,0.0025783905
2086,0.33471107,0.6560787,0.009210357
2087,0.04699778,0.70512813,0.24787405
2088,0.10347394,0.8873933,0.009132893
2089,0.06317959,0.9266313,0.010189197
2090,0.04699778,0.70512813,0.24787405
2091,0.012693311,0.06487412,0.9224327
2092,0.37721005,0.6156613,0.007128713
2093,0.12291491,0.7455747,0.1315103
2094,0.04699778,0.70512813,0.24787405
2095,0.05783346,0.40646583,0.5357008
2096,0.04699778,0.70512813,0.24787405
2097,0.8054561,0.19154628,0.0029975332
2098,0.20044436,0.7892082,0.0103474725
2099,0.52089727,0.46434587,0.014756915
2100,0.9709337,0.026487995,0.0025783905
2101,0.04699778,0.70512813,0.24787405
2102,0.079083726,0.88342756,0.037488665
2103,0.04699778,0.70512813,0.24787405
2104,0.106268406,0.85438275,0.039348867
2105,0.98417836,0.013657915,0.0021636004
2106,0.04699778,0.70512813,0.24787405
2107,0.46750483,0.52551246,0.006982723
2108,0.11982639,0.6304584,0.24971506
2109,0.06284287,0.911473,0.025684267
2110,0.77029306,0.22183013,0.007876865
2111,0.11772894,0.8677525,0.014518732
2112,0.057278253,0.86937064,0.07335122
2113,0.6801709,0.31577632,0.004052745
2114,0.48782438,0.50062925,0.011546489
2115,0.5733784,0.42255983,0.004061741
2116,0.46750483,0.52551246,0.006982723
2117,0.13787551,0.85643274,0.005691734
